BI00B1200    H322J50026     202209157298-4094-10             HOUSING FEMALE ASS'Y     CCN000006760000003380FN00000000020221001000003380NNEQ0020220901121518    4N0N  0000033800000109740000135871200    YCYC    005400370024
BI00B32H8    #TY22111 MW    202209167157-7916-80             REAR HOLDER              CCN000008000000008000FN00000000020221101000008000NNM   20220901163358    2F0F  00000800000001100800001263032H8    TYTYC   003600540039
BI00B32H8    #TY22111 MW    202209167158-3003-90             RUBBER STOPPER           CCN000080000000080000FN00000000020221101000080000NNM   20220901163358    2C0C  00002000000000250000000306032H8    TYTYC   002700430014
BI00B32H8    #TY22112 MW    202209237158-3003-90             RUBBER STOPPER           CCN000080000000080000FN00000000020221101000080000NNM   20220901163358    2C0C  00002000000000250000000306032H8    TYTYC   002700430014
BI00B32H8    #TY22113 MW    202209307158-3003-90             RUBBER STOPPER           CCN000060000000060000FN00000000020221101000060000NNM   20220901163358    2C0C  00002000000000250000000306032H8    TYTYC   002700430014
BI00B32H8    #TY22112 MW    202209237158-3004-40             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2C0C  00002000000000234000000306332H8    TYTYC   002700430014
BI00B32H8    #TY22111 MW    202209167158-3005-80             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2H0H  00002000000000210000000268732H8    TYTYC   002700430014
BI00B32H8    #TY22113 MW    202209307158-3005-80             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2H0H  00002000000000210000000268732H8    TYTYC   002700430014
BI00B32H8    #TY22111 MW    202209167158-3007-10             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2H0H  00002000000000308000000362732H8    TYTYC   002700430014
BI00B32H8    #TY22113 MW    202209307158-3007-10             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2H0H  00002000000000308000000362732H8    TYTYC   002700430014
BI00B32H8    #TY22111 MW    202209167158-3008-80             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2C0C  00002000000000288000000343032H8    TYTYC   004300270014
BI00B32H8    #TY22111 MW    202209167158-3015-10             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2C0C  00001000000000419500000474032H8    TYTYC   002700430014
BI00B32H8    #TY22112 MW    202209237158-3015-10             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2C0C  00001000000000419500000474032H8    TYTYC   002700430014
BI00B32H8    #TY22113 MW    202209307158-3015-10             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163358    2C0C  00001000000000419500000474032H8    TYTYC   002700430014
BI00B32H8    #TY22111 MW    202209167158-3017                RUBBER STOPPER           CCN000010000000010000FN00000000020221101000010000NNM   20220901163358    2C0C  00001000000000375500000435032H8    TYTYC   002700430014
BI00B32H8    #TY22112 MW    202209237158-3017                RUBBER STOPPER           CCN000010000000010000FN00000000020221101000010000NNM   20220901163358    2C0C  00001000000000375500000435032H8    TYTYC   002700430014
BI00B32H8    #TY22113 MW    202209307158-3017                RUBBER STOPPER           CCN000010000000010000FN00000000020221101000010000NNM   20220901163358    2C0C  00001000000000375500000435032H8    TYTYC   002700430014
BI00B32H8    #TY22111 MW    202209167158-7173-30             CONNECTOR                CCN000003200000003200FN00000000020221101000003200NNM   20220901163358    2F0F  00000160000001235200001444632H8    TYTYC   005600390040
BI00B32H8    #TY22112 MW    202209237158-7173-30             CONNECTOR                CCN000003200000003200FN00000000020221101000003200NNM   20220901163358    2F0F  00000160000001235200001444632H8    TYTYC   005600390040
BI00B32H8    #TY22113 MW    202209307158-7173-30             CONNECTOR                CCN000001600000001600FN00000000020221101000001600NNM   20220901163358    2F0F  00000160000001235200001444632H8    TYTYC   005600390040
BI00B32H8    #TY22114 MW    202210077158-7173-30             CONNECTOR                CCN000001600000001600FN00000000020221101000001600NNM   20220901163358    2F0F  00000160000001235200001444632H8    TYTYC   005600390040
BI00B32H8    #TY22111 MW    202209167183-0520                HOUSING FEMALE           CCN000003000000003000FN00000000020221101000003000NNM   20220901163358    2F0F  00000300000000729000000874032H8    TYTYC   005400370024
BI00B32H8    #TY22113 MW    202209307183-0520                HOUSING FEMALE           CCN000003000000003000FN00000000020221101000003000NNM   20220901163358    2F0F  00000300000000729000000874032H8    TYTYC   005400370024
BI00B32H8    #TY22111 MW    202209167183-0522                HOUSING                  CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000000951000001230032H8    TYTYC   005500360039
BI00B32H8    #TY22113 MW    202209307183-0522                HOUSING                  CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000000951000001230032H8    TYTYC   005500360039
BI00B32H8    #TY22111 MW    202209167183-1616                CONNECTOR HOUSING        CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000000557500000823332H8    TYTYC   005500360039
BI00B32H8    #TY22112 MW    202209237183-1616                CONNECTOR HOUSING        CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000000557500000823332H8    TYTYC   005500360039
BI00B32H8    #TY22113 MW    202209307183-1616                CONNECTOR HOUSING        CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000000557500000823332H8    TYTYC   005500360039
BI00B32H8    #TY22111 MW    202209167183-2416                HOUSING                  CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000001495200001771032H8    TYTYC   005500360039
BI00B32H8    #TY22112 MW    202209237183-2416                HOUSING                  CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000001495200001771032H8    TYTYC   005500360039
BI00B32H8    #TY22113 MW    202209307183-2416                HOUSING                  CCN000002400000002400FN00000000020221101000002400NNM   20220901163358    2F0F  00000240000001495200001771032H8    TYTYC   005500360039
BI00B32H8    #TY22111 MW    202209167183-2418                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220901163358    2F0F  00000480000000917000001477032H8    TYTYC   005500360039
BI00B32H8    #TY22112 MW    202209237183-2418                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220901163358    2F0F  00000480000000917000001477032H8    TYTYC   005500360039
BI00B32H8    #TY22111 MW    202209167183-2511                HOUSING                  CCN000001600000001600FN00000000020221101000001600NNM   20220901163358    2F0F  00000160000000972200001242132H8    TYTYC   005500360039
BI00B32H8    #TY22112 MW    202209237183-2511                HOUSING                  CCN000001600000001600FN00000000020221101000001600NNM   20220901163358    2F0F  00000160000000972200001242132H8    TYTYC   005500360039
BI00B32H8    #TY22113 MW    202209307183-2511                HOUSING                  CCN000001600000001600FN00000000020221101000001600NNM   20220901163358    2F0F  00000160000000972200001242132H8    TYTYC   005500360039
BI00B32H8    #TY22114 MW    202210077189-3033                HOUSING FEMALE           CCN000001600000001600FN00000000020221101000001600NNM   20220901163358    2F0F  00000160000001211200001431232H8    TYTYC   005500360039
BI00B32H8    #TY22111 MW    202209167283-1065                CONNECTOR                CCN000002500000002500FN00000000020221101000002500NNM   20220901163358    2N0N  00000250000001152500001310432H8    TYTYC   005500360039
BI00B32H8    #TY22112 MW    202209237283-1065                CONNECTOR                CCN000002500000002500FN00000000020221101000002500NNM   20220901163358    2N0N  00000250000001152500001310432H8    TYTYC   005500360039
BI00B32H8    #TY22111 MW    202209167283-4861                CONNECTOR                CCN000003000000003000FN00000000020221101000003000NNM   20220901163358    2N0N  00000150000001200000001359932H8    TYTYC   005500360039
BI00B32H8    #TY22112 MW    202209237283-4861                CONNECTOR                CCN000001500000001500FN00000000020221101000001500NNM   20220901163358    2N0N  00000150000001200000001359932H8    TYTYC   005500360039
BI00B32H8    #TY22113 MW    202209307283-4861                CONNECTOR                CCN000001500000001500FN00000000020221101000001500NNM   20220901163358    2N0N  00000150000001200000001359932H8    TYTYC   005500360039
BI00B32H8    #TY22114 MW    202210077283-4861                CONNECTOR                CCN000001500000001500FN00000000020221101000001500NNM   20220901163358    2N0N  00000150000001200000001359932H8    TYTYC   005500360039
BI00B32H8    #TY22111 MW    202209167283-5831                CONNECTOR                CCN000003000000003000FN00000000020221101000003000NNM   20220901163358    2N0N  00000300000000750000000880032H8    TYTYC   005400370024
BI00B32H8    #TY22111 MW    202209167283-5833                CONNECTOR HOUSING        CCN000003640000003640FN00000000020221101000003640NNM   20220901163358    2N0N  00000364000001378000001686732H8    TYTYC   005500360039
BI00B32H8    #TY22113 MW    202209307283-5833                CONNECTOR HOUSING        CCN000003640000003640FN00000000020221101000003640NNM   20220901163358    2N0N  00000364000001378000001686732H8    TYTYC   005500360039
BI00B32H8    #TY22112 MW    202209237283-5834                CONNECTOR ASS'Y          CCN000003240000003240FN00000000020221101000003240NNM   20220901163358    2N0N  00000324000001296000001849732H8    TYTYC   005600390040
BI00B32H8    #TY22112 MW    202209237287-1671                HOUSING FEMALE ASS'Y     CCN000002000000002000FN00000000020221101000002000NNM   20220901163358    2N0N  00000200000000782600000974632H8    TYTYC   005400370024
BI00B32H8    @TY22111 MW    202209167283-1100-60             CONNECTOR ASS'Y          CCN000003200000003200FN00000000020221101000003200NNM   20220901163403    3N0N  00000160000000567500000801432H8    TYTYC   005500360039
BI00B32H8    @TY22112 MW    202209237283-1100-60             CONNECTOR ASS'Y          CCN000001600000001600FN00000000020221101000001600NNM   20220901163403    3N0N  00000160000000567500000801432H8    TYTYC   005500360039
BI00B32H8    @TY22113 MW    202209307283-1100-60             CONNECTOR ASS'Y          CCN000001600000001600FN00000000020221101000001600NNM   20220901163403    3N0N  00000160000000567500000801432H8    TYTYC   005500360039
BI00B32H8    @TY22114 MW    202210077283-1100-60             CONNECTOR ASS'Y          CCN000001600000001600FN00000000020221101000001600NNM   20220901163403    3N0N  00000160000000567500000801432H8    TYTYC   005500360039
BI00B32H8    @TY22111 MW    202209167283-1100-90             CONNECTOR ASS'Y          CCN000003200000003200FN00000000020221101000003200NNM   20220901163403    3N0N  00000160000000564800000806832H8    TYTYC   005500360039
BI00B32H8    @TY22112 MW    202209237283-1100-90             CONNECTOR ASS'Y          CCN000003200000003200FN00000000020221101000003200NNM   20220901163403    3N0N  00000160000000564800000806832H8    TYTYC   005500360039
BI00B32H8    @TY22113 MW    202209307283-1100-90             CONNECTOR ASS'Y          CCN000003200000003200FN00000000020221101000003200NNM   20220901163403    3N0N  00000160000000564800000806832H8    TYTYC   005500360039
BI00B32H8    @TY22114 MW    202210077283-1100-90             CONNECTOR ASS'Y          CCN000001600000001600FN00000000020221101000001600NNM   20220901163403    3N0N  00000160000000564800000806832H8    TYTYC   005500360039
BI00B32H8    TY22111IMW     202209167047-5303                CLIP                     CCN000009000000009000FN00000000020221101000009000NNM   20220901163622    1F0F  00000900000000783000001002032H8    TYTYC   005500360039
